qry_id	len
MSTRG.33664.2	776
MSTRG.33791.1	416
MSTRG.33691.1	300
MSTRG.33768.1	362
MSTRG.33792.1	522
MSTRG.33611.1	462
MSTRG.33653.1	1069
MSTRG.33612.3	656
MSTRG.33771.1	269
MSTRG.33609.1	204
MSTRG.33648.1	297
MSTRG.33672.1	201
MSTRG.33613.3	462
MSTRG.33671.1	236
MSTRG.33821.7	270
MSTRG.33653.2	793
MSTRG.33804.1	299
MSTRG.33647.1	826
MSTRG.33645.1	226
MSTRG.33614.2	1149
MSTRG.33655.1	233
MSTRG.33651.1	509
MSTRG.33854.1	714
MSTRG.33948.1	1922
MSTRG.33841.1	507
MSTRG.34131.4	765
MSTRG.33948.2	1629
MSTRG.34129.1	217
MSTRG.33857.2	888
MSTRG.33857.1	983
MSTRG.33833.1	409
MSTRG.33975.1	696
MSTRG.34280.1	665
MSTRG.34120.1	937
MSTRG.34300.1	680
MSTRG.34111.1	450
MSTRG.33831.1	544
MSTRG.33861.1	798
MSTRG.34279.1	487
MSTRG.33923.1	302
MSTRG.34072.1	546
MSTRG.33882.5	320
MSTRG.34258.1	433
MSTRG.34016.3	331
MSTRG.34335.1	794
MSTRG.34029.1	643
MSTRG.34044.1	406
MSTRG.33995.1	499
MSTRG.33851.1	358
MSTRG.34177.1	763
MSTRG.34316.1	954
MSTRG.34016.2	578
MSTRG.33872.1	2331
MSTRG.33999.1	225
MSTRG.33836.1	298
MSTRG.34054.1	356
MSTRG.34016.4	331
MSTRG.34107.1	248
MSTRG.34185.4	207
MSTRG.34173.1	484
MSTRG.34178.2	828
MSTRG.34032.1	253
MSTRG.34267.1	365
MSTRG.34296.1	202
MSTRG.34337.1	200
MSTRG.33901.1	545
MSTRG.34072.2	621
MSTRG.34029.2	267
MSTRG.34677.6	232
MSTRG.35300.5	1465
MSTRG.35031.1	610
MSTRG.35576.2	385
MSTRG.35072.1	465
MSTRG.34925.4	455
MSTRG.34505.1	3121
MSTRG.34559.1	851
MSTRG.34754.1	629
MSTRG.34737.3	740
MSTRG.34867.1	204
MSTRG.34654.1	219
MSTRG.35352.1	882
MSTRG.35135.1	540
MSTRG.35250.17	742
MSTRG.34678.3	359
MSTRG.34505.5	1905
MSTRG.34737.2	1578
MSTRG.35288.1	643
MSTRG.35119.3	631
MSTRG.35030.5	325
MSTRG.35030.6	342
MSTRG.35126.2	448
MSTRG.35134.3	278
MSTRG.35239.1	548
MSTRG.34859.1	491
MSTRG.35250.22	405
MSTRG.35423.1	238
MSTRG.34914.1	723
MSTRG.35472.2	232
MSTRG.35397.1	269
MSTRG.34678.2	359
MSTRG.34731.1	203
MSTRG.35082.1	410
MSTRG.35250.9	1149
MSTRG.35447.3	1173
MSTRG.35292.3	236
MSTRG.35293.1	540
MSTRG.34746.1	235
MSTRG.35300.4	453
MSTRG.35250.16	686
MSTRG.34680.1	274
MSTRG.34840.1	803
MSTRG.34796.1	596
MSTRG.35032.1	680
MSTRG.34581.1	401
MSTRG.34737.1	1478
MSTRG.35418.1	477
MSTRG.35030.3	500
MSTRG.34644.1	278
MSTRG.34392.3	318
MSTRG.35014.3	775
MSTRG.35643.1	601
MSTRG.35462.5	521
MSTRG.34871.1	697
MSTRG.35250.11	1482
MSTRG.34393.1	824
MSTRG.34946.5	480
MSTRG.35508.1	488
MSTRG.34358.2	500
MSTRG.34747.3	1301
MSTRG.35577.1	484
MSTRG.34505.4	2291
MSTRG.34736.2	870
MSTRG.34531.1	284
MSTRG.35250.15	786
MSTRG.35456.1	436
MSTRG.35250.51	415
MSTRG.34590.1	208
MSTRG.34925.3	411
MSTRG.35457.1	296
MSTRG.35408.2	754
MSTRG.35269.1	446
MSTRG.34506.1	294
MSTRG.35645.1	633
MSTRG.35030.1	764
MSTRG.35449.1	213
MSTRG.35250.55	781
MSTRG.35402.2	621
MSTRG.35270.1	330
MSTRG.34677.4	232
MSTRG.35292.1	430
MSTRG.34359.2	384
MSTRG.34709.1	430
MSTRG.35002.1	611
MSTRG.34359.1	496
MSTRG.34958.1	946
MSTRG.35247.1	374
MSTRG.34677.2	323
MSTRG.34505.2	2470
MSTRG.34949.5	1274
MSTRG.35447.2	798
MSTRG.35104.4	486
MSTRG.34358.3	286
MSTRG.35033.1	854
MSTRG.34361.1	1676
MSTRG.35442.1	360
MSTRG.34722.1	287
MSTRG.35132.1	384
MSTRG.35292.2	941
MSTRG.35322.1	1400
MSTRG.34678.7	529
MSTRG.35673.1	576
MSTRG.35119.1	875
MSTRG.35030.2	742
MSTRG.34678.4	325
MSTRG.35394.1	928
MSTRG.34680.2	261
MSTRG.35009.2	608
MSTRG.35163.5	855
MSTRG.35118.1	409
MSTRG.35447.1	1215
MSTRG.35053.1	435
MSTRG.35582.1	233
MSTRG.35304.1	380
MSTRG.35119.2	1068
MSTRG.35572.1	737
MSTRG.35302.2	567
MSTRG.34679.1	325
MSTRG.35203.1	353
MSTRG.34564.2	2024
MSTRG.35408.4	525
MSTRG.34358.4	371
MSTRG.35574.2	309
MSTRG.34985.1	1072
MSTRG.34489.1	219
MSTRG.34975.1	675
MSTRG.34480.1	211
MSTRG.34505.3	2504
MSTRG.35250.21	1002
MSTRG.35299.1	200
MSTRG.35169.2	989
MSTRG.34547.1	237
MSTRG.34537.1	466
MSTRG.35588.2	1060
MSTRG.34924.1	1095
MSTRG.34615.1	1029
MSTRG.35208.1	363
MSTRG.34453.1	807
MSTRG.35472.1	345
MSTRG.35592.2	225
MSTRG.34643.1	294
MSTRG.34525.1	783
MSTRG.35135.3	841
MSTRG.34511.1	282
MSTRG.34677.3	323
MSTRG.34359.3	300
MSTRG.35275.1	316
MSTRG.35438.1	564
MSTRG.34678.1	320
MSTRG.34953.1	2168
MSTRG.34543.1	315
MSTRG.35104.1	363
MSTRG.34589.1	230
MSTRG.35157.1	411
MSTRG.35250.12	1407
MSTRG.35404.1	1620
MSTRG.35250.52	629
MSTRG.34820.1	517
MSTRG.35250.47	1132
MSTRG.35591.1	422
MSTRG.35444.1	326
MSTRG.35402.3	595
MSTRG.35104.3	234
MSTRG.34530.1	1364
MSTRG.34678.5	528
MSTRG.34526.1	897
MSTRG.35231.1	320
MSTRG.35185.1	378
MSTRG.35242.3	667
MSTRG.35008.1	401
MSTRG.34971.1	857
MSTRG.35418.2	373
MSTRG.34866.1	519
MSTRG.35474.1	348
MSTRG.35592.1	237
MSTRG.35031.2	327
MSTRG.34941.1	749
MSTRG.34432.1	543
MSTRG.35022.2	403
MSTRG.35151.1	325
MSTRG.35400.1	251
MSTRG.35462.4	665
MSTRG.34402.1	968
MSTRG.35352.3	629
MSTRG.35242.1	1138
MSTRG.34569.1	356
MSTRG.35448.1	452
MSTRG.35250.46	1277
MSTRG.34699.1	528
MSTRG.35574.1	309
MSTRG.34810.1	316
MSTRG.34678.6	281
MSTRG.34680.3	283
MSTRG.35375.1	600
MSTRG.35353.1	249
MSTRG.35553.1	481
MSTRG.34852.1	932
MSTRG.34925.5	521
MSTRG.35030.4	993
MSTRG.35086.1	439
MSTRG.34988.1	942
MSTRG.35408.1	633
MSTRG.35032.2	949
MSTRG.35434.1	1535
MSTRG.35255.1	676
MSTRG.35288.2	747
MSTRG.34949.7	3642
MSTRG.35408.3	527
MSTRG.34677.1	231
MSTRG.34865.7	561
MSTRG.35250.49	844
MSTRG.35588.1	1390
MSTRG.35557.1	223
MSTRG.34677.5	201
MSTRG.35136.1	313
MSTRG.35009.1	847
MSTRG.34505.6	1143
MSTRG.34699.2	403
MSTRG.35647.1	226
MSTRG.35292.4	607
MSTRG.35070.1	1078
MSTRG.36011.3	421
MSTRG.35700.2	1715
MSTRG.35707.1	589
MSTRG.35738.2	802
MSTRG.35927.1	835
MSTRG.35800.7	995
MSTRG.35692.1	1514
MSTRG.35800.14	636
MSTRG.35926.1	290
MSTRG.36011.2	631
MSTRG.35862.1	741
MSTRG.35736.1	395
MSTRG.35809.2	321
MSTRG.35721.4	281
MSTRG.35800.5	990
MSTRG.36053.1	370
MSTRG.35766.1	537
MSTRG.35855.2	522
MSTRG.35809.1	243
MSTRG.35968.1	374
MSTRG.35800.6	1747
MSTRG.35784.3	208
MSTRG.35800.8	1341
MSTRG.35799.3	724
MSTRG.35719.1	269
MSTRG.35855.1	904
MSTRG.35801.2	499
MSTRG.35800.4	1022
MSTRG.35692.3	751
MSTRG.36028.1	514
MSTRG.35801.1	742
MSTRG.36065.8	222
MSTRG.36068.1	613
MSTRG.35788.1	2470
MSTRG.36050.1	248
MSTRG.36033.1	288
MSTRG.35860.1	565
MSTRG.35725.1	841
MSTRG.35893.1	315
MSTRG.35932.1	273
MSTRG.36084.1	465
MSTRG.35799.4	627
MSTRG.36008.1	268
MSTRG.36036.1	1103
MSTRG.35800.12	1172
MSTRG.35800.11	920
MSTRG.35738.1	921
MSTRG.35739.1	532
MSTRG.35880.5	664
MSTRG.35692.4	727
MSTRG.35699.1	245
MSTRG.35692.2	751
MSTRG.35693.2	281
MSTRG.35693.1	333
MSTRG.35769.1	440
MSTRG.35800.3	1102
MSTRG.36301.2	1120
MSTRG.36551.1	673
MSTRG.36423.3	386
MSTRG.36863.1	455
MSTRG.36995.27	256
MSTRG.36214.1	204
MSTRG.36143.2	1424
MSTRG.36096.2	313
MSTRG.36379.1	222
MSTRG.36356.1	640
MSTRG.36386.2	622
MSTRG.36369.1	477
MSTRG.36995.19	325
MSTRG.36209.1	500
MSTRG.36274.1	271
MSTRG.36653.1	407
MSTRG.36995.12	630
MSTRG.36273.1	973
MSTRG.36391.1	974
MSTRG.36306.2	557
MSTRG.36096.1	378
MSTRG.36743.2	448
MSTRG.36323.1	325
MSTRG.36143.3	327
MSTRG.36106.1	229
MSTRG.36465.2	835
MSTRG.36179.1	677
MSTRG.36161.1	793
MSTRG.36420.2	1055
MSTRG.36458.1	565
MSTRG.36995.21	866
MSTRG.36995.25	472
MSTRG.36369.2	384
MSTRG.36433.1	335
MSTRG.36896.2	783
MSTRG.36995.29	294
MSTRG.36652.1	381
MSTRG.36381.2	661
MSTRG.36896.1	925
MSTRG.36937.2	974
MSTRG.36304.18	352
MSTRG.36809.1	222
MSTRG.36386.1	685
MSTRG.36966.1	243
MSTRG.36758.1	626
MSTRG.36904.1	375
MSTRG.36423.1	454
MSTRG.36935.1	461
MSTRG.36401.2	392
MSTRG.36278.1	553
MSTRG.36690.1	360
MSTRG.36416.1	237
MSTRG.36570.1	527
MSTRG.36908.1	964
MSTRG.36995.18	747
MSTRG.36546.1	1024
MSTRG.36995.10	1725
MSTRG.36104.2	409
MSTRG.36200.8	346
MSTRG.36995.20	294
MSTRG.36182.1	559
MSTRG.36448.1	979
MSTRG.36724.1	1274
MSTRG.36511.9	257
MSTRG.36374.1	521
MSTRG.36124.1	833
MSTRG.36995.23	370
MSTRG.36397.1	850
MSTRG.36995.13	680
MSTRG.36465.3	269
MSTRG.36582.1	785
MSTRG.36996.1	731
MSTRG.36810.1	579
MSTRG.36896.3	917
MSTRG.36159.1	421
MSTRG.36207.1	447
MSTRG.36384.2	720
MSTRG.36819.1	213
MSTRG.36153.1	285
MSTRG.36381.1	670
MSTRG.36136.1	403
MSTRG.36384.1	435
MSTRG.36995.28	452
MSTRG.36918.1	1302
MSTRG.36340.1	1170
MSTRG.36995.30	294
MSTRG.36158.1	241
MSTRG.36562.1	203
MSTRG.36208.1	1240
MSTRG.36283.1	847
MSTRG.36281.2	752
MSTRG.36995.9	969
MSTRG.36995.15	390
MSTRG.36743.1	724
MSTRG.36812.1	754
MSTRG.36122.1	238
MSTRG.36939.1	287
MSTRG.36937.1	1046
MSTRG.36423.2	409
MSTRG.36551.2	439
MSTRG.36996.2	820
MSTRG.36664.1	787
MSTRG.36403.1	440
MSTRG.36944.1	278
MSTRG.36098.1	674
MSTRG.36160.1	384
MSTRG.36995.22	866
MSTRG.36932.1	467
MSTRG.36528.1	234
MSTRG.36514.1	330
MSTRG.36687.1	654
MSTRG.36114.1	312
MSTRG.36995.24	414
MSTRG.36638.2	501
MSTRG.36847.1	410
MSTRG.36316.1	914
MSTRG.36441.1	917
MSTRG.36997.1	365
MSTRG.36376.1	270
MSTRG.36104.1	385
MSTRG.36212.1	511
MSTRG.36784.1	201
MSTRG.36995.26	442
MSTRG.36551.3	423
MSTRG.36401.3	323
MSTRG.36304.19	306
MSTRG.36995.16	612
MSTRG.36864.1	298
MSTRG.36141.1	252
MSTRG.36380.1	807
MSTRG.36377.1	588
MSTRG.37314.1	415
MSTRG.37080.1	554
MSTRG.37217.1	264
MSTRG.37116.1	544
MSTRG.37012.1	787
MSTRG.37358.1	939
MSTRG.37116.3	359
MSTRG.37007.1	1378
MSTRG.37342.1	270
MSTRG.37040.3	746
MSTRG.37329.1	296
MSTRG.37187.1	1547
MSTRG.37354.1	502
MSTRG.37181.1	1408
MSTRG.37062.7	1812
MSTRG.37018.1	460
MSTRG.37057.2	1335
MSTRG.37117.1	203
MSTRG.37327.1	1036
MSTRG.37230.1	216
MSTRG.37302.1	1176
MSTRG.37215.1	887
MSTRG.36999.1	1042
MSTRG.37034.1	928
MSTRG.37180.1	694
MSTRG.37341.1	955
MSTRG.37259.4	1466
MSTRG.37425.2	812
MSTRG.37196.2	1958
MSTRG.37262.1	233
MSTRG.37415.1	260
MSTRG.36977.4	962
MSTRG.36975.1	656
MSTRG.37005.1	904
MSTRG.37038.1	1269
MSTRG.37248.1	1334
MSTRG.37141.1	1427
MSTRG.37298.1	659
MSTRG.37219.1	381
MSTRG.37051.4	589
MSTRG.37259.1	1797
MSTRG.37334.1	415
MSTRG.37176.1	258
MSTRG.37223.1	454
MSTRG.37292.1	444
MSTRG.37259.3	1553
MSTRG.37365.1	665
MSTRG.37050.1	1707
MSTRG.37111.1	991
MSTRG.37116.2	653
MSTRG.37218.1	200
MSTRG.37135.1	496
MSTRG.37057.1	2244
MSTRG.36977.2	898
MSTRG.36977.6	907
MSTRG.37112.1	1065
MSTRG.37048.1	626
MSTRG.37422.11	469
MSTRG.36977.1	865
MSTRG.37113.1	1352
MSTRG.37116.4	359
MSTRG.37027.1	529
MSTRG.37118.1	1458
MSTRG.37011.1	682
MSTRG.38065.1	583
MSTRG.37885.1	535
MSTRG.38224.1	272
MSTRG.38004.1	495
MSTRG.37521.27	1499
MSTRG.38064.1	585
MSTRG.37548.1	1462
MSTRG.37865.6	314
MSTRG.37541.1	239
MSTRG.38046.1	419
MSTRG.37687.1	362
MSTRG.37953.2	286
MSTRG.37536.1	669
MSTRG.38094.1	474
MSTRG.37501.1	577
MSTRG.38176.1	524
MSTRG.38037.2	298
MSTRG.37936.1	610
MSTRG.37455.1	482
MSTRG.37574.1	435
MSTRG.37756.1	261
MSTRG.37805.1	2243
MSTRG.37599.1	384
MSTRG.38151.1	468
MSTRG.37521.18	422
MSTRG.37952.2	322
MSTRG.37728.1	287
MSTRG.38186.1	552
MSTRG.38298.1	329
MSTRG.37954.1	205
MSTRG.37809.5	568
MSTRG.37805.2	850
MSTRG.37521.22	645
MSTRG.38264.1	541
MSTRG.37535.1	266
MSTRG.38016.2	203
MSTRG.38287.1	1068
MSTRG.37671.1	226
MSTRG.37613.1	905
MSTRG.38201.1	365
MSTRG.37974.2	241
MSTRG.37514.1	968
MSTRG.37487.1	229
MSTRG.38199.1	1078
MSTRG.37655.1	452
MSTRG.37530.14	438
MSTRG.37521.20	244
MSTRG.37955.1	739
MSTRG.37953.1	286
MSTRG.38267.1	1071
MSTRG.37458.3	390
MSTRG.37504.1	567
MSTRG.38279.1	1036
MSTRG.38063.1	478
MSTRG.37662.1	491
MSTRG.37690.1	604
MSTRG.37543.1	282
MSTRG.37642.1	953
MSTRG.37434.1	315
MSTRG.38017.1	847
MSTRG.38006.1	538
MSTRG.38005.1	855
MSTRG.37655.2	274
MSTRG.38098.1	240
MSTRG.38177.1	503
MSTRG.37952.3	351
MSTRG.37496.1	338
MSTRG.37542.1	709
MSTRG.38026.1	321
MSTRG.37457.1	466
MSTRG.37692.1	773
MSTRG.37822.1	209
MSTRG.37521.15	248
MSTRG.38209.1	362
MSTRG.37921.1	232
MSTRG.37804.1	698
MSTRG.37512.4	791
MSTRG.37471.1	581
MSTRG.38018.1	628
MSTRG.37809.3	429
MSTRG.38014.2	735
MSTRG.38245.1	257
MSTRG.37769.1	255
MSTRG.38077.1	664
MSTRG.37809.4	724
MSTRG.37809.2	685
MSTRG.38016.1	560
MSTRG.37569.1	360
MSTRG.37536.2	361
MSTRG.37773.1	1132
MSTRG.37809.1	720
MSTRG.38104.1	504
MSTRG.37832.1	326
MSTRG.37906.7	370
MSTRG.37520.1	983
MSTRG.37622.1	340
MSTRG.38111.4	629
MSTRG.38140.1	298
MSTRG.38027.1	388
MSTRG.37524.2	1412
MSTRG.37453.1	511
MSTRG.37500.1	419
MSTRG.37897.1	253
MSTRG.37980.1	230
MSTRG.38099.1	1073
MSTRG.37574.2	424
MSTRG.37472.1	338
MSTRG.37518.1	637
MSTRG.37454.1	245
MSTRG.37766.1	389
MSTRG.37497.1	1237
MSTRG.37952.1	729
MSTRG.37974.1	303
MSTRG.38715.1	1171
MSTRG.38637.1	449
MSTRG.38457.1	282
MSTRG.38470.1	363
MSTRG.38359.6	1718
MSTRG.38340.1	462
MSTRG.38649.1	236
MSTRG.38902.1	2599
MSTRG.38701.1	436
MSTRG.38682.1	228
MSTRG.38314.1	1192
MSTRG.38673.1	606
MSTRG.38509.7	364
MSTRG.38437.2	687
MSTRG.38350.1	355
MSTRG.38680.1	700
MSTRG.38659.1	283
MSTRG.38432.1	327
MSTRG.38409.1	232
MSTRG.38602.1	728
MSTRG.38472.1	354
MSTRG.38312.1	522
MSTRG.38763.1	278
MSTRG.38839.1	275
MSTRG.38547.6	669
MSTRG.38547.5	546
MSTRG.38437.3	687
MSTRG.38547.2	1105
MSTRG.38870.1	1154
MSTRG.38426.10	594
MSTRG.38596.2	1091
MSTRG.38547.1	933
MSTRG.38747.1	209
MSTRG.38875.1	311
MSTRG.38312.2	473
MSTRG.38509.10	429
MSTRG.38737.1	256
MSTRG.38645.1	683
MSTRG.38853.1	727
MSTRG.38596.1	1154
MSTRG.38509.9	650
MSTRG.38346.1	1713
MSTRG.38676.1	411
MSTRG.38386.7	381
MSTRG.38426.11	702
MSTRG.38361.4	426
MSTRG.38687.4	966
MSTRG.38490.1	583
MSTRG.38344.1	1213
MSTRG.38437.1	687
MSTRG.38638.1	1875
MSTRG.38388.1	213
MSTRG.38870.2	1108
MSTRG.38579.1	780
MSTRG.38681.1	400
MSTRG.38634.3	1189
MSTRG.38726.1	311
MSTRG.38426.9	764
MSTRG.38660.1	388
MSTRG.38657.1	606
MSTRG.38832.2	564
MSTRG.38343.3	1178
MSTRG.38678.1	400
MSTRG.38549.1	203
MSTRG.38793.1	775
MSTRG.38760.8	256
MSTRG.38523.1	705
MSTRG.38378.3	428
MSTRG.38337.1	617
MSTRG.38547.3	841
MSTRG.38428.2	254
MSTRG.38485.1	872
MSTRG.38836.1	384
MSTRG.38334.1	368
MSTRG.38832.3	449
MSTRG.38541.3	324
MSTRG.38643.1	257
MSTRG.38547.4	810
MSTRG.38828.2	1173
MSTRG.38828.1	1173
MSTRG.38484.1	790
MSTRG.38348.1	368
MSTRG.38852.1	300
MSTRG.38829.1	670
MSTRG.38658.2	347
MSTRG.38890.1	203
MSTRG.38641.1	349
MSTRG.38510.1	1026
MSTRG.38362.1	341
MSTRG.38387.1	1428
MSTRG.38658.1	377
MSTRG.38341.1	236
MSTRG.38814.1	250
MSTRG.38886.1	1433
MSTRG.39464.1	363
MSTRG.39186.1	238
MSTRG.39024.1	1489
MSTRG.39450.1	299
MSTRG.39184.1	240
MSTRG.39246.1	323
MSTRG.38979.2	2141
MSTRG.38992.2	903
MSTRG.39286.4	683
MSTRG.39583.6	228
MSTRG.39137.1	236
MSTRG.39068.1	451
MSTRG.39466.3	875
MSTRG.39591.1	904
MSTRG.39405.1	619
MSTRG.39360.20	757
MSTRG.38955.1	2283
MSTRG.39317.1	427
MSTRG.39466.2	1015
MSTRG.38939.1	995
MSTRG.39151.1	752
MSTRG.39024.2	723
MSTRG.39184.3	381
MSTRG.39245.1	454
MSTRG.39360.18	1442
MSTRG.39477.1	227
MSTRG.39177.1	525
MSTRG.39570.1	338
MSTRG.39037.1	1575
MSTRG.39275.1	212
MSTRG.39455.1	368
MSTRG.39595.1	1145
MSTRG.39380.1	1132
MSTRG.39282.1	249
MSTRG.39190.1	249
MSTRG.39129.1	331
MSTRG.39009.1	207
MSTRG.39286.6	507
MSTRG.38978.1	881
MSTRG.39340.2	711
MSTRG.39592.1	1235
MSTRG.39066.1	247
MSTRG.39614.1	254
MSTRG.39128.2	509
MSTRG.38979.1	3341
MSTRG.39170.1	322
MSTRG.39630.1	265
MSTRG.38941.1	852
MSTRG.38979.3	413
MSTRG.39179.1	729
MSTRG.39480.1	413
MSTRG.39414.1	218
MSTRG.39466.1	1039
MSTRG.39360.19	1187
MSTRG.39354.1	624
MSTRG.39188.1	897
MSTRG.38926.1	2029
MSTRG.39034.1	300
MSTRG.39360.16	1274
MSTRG.39181.1	610
MSTRG.39138.1	248
MSTRG.39091.2	1798
MSTRG.39248.1	297
MSTRG.39219.1	415
MSTRG.38992.11	207
MSTRG.39501.1	238
MSTRG.39494.1	201
MSTRG.39091.3	523
MSTRG.39475.1	414
MSTRG.39170.2	241
MSTRG.39360.17	1807
MSTRG.39595.2	1041
MSTRG.39640.1	467
MSTRG.39024.3	636
MSTRG.39298.4	305
MSTRG.39501.2	384
MSTRG.39081.14	347
MSTRG.39478.1	540
MSTRG.39188.2	836
MSTRG.39001.2	281
MSTRG.39387.1	538
MSTRG.39177.2	561
MSTRG.39127.1	300
MSTRG.39360.21	1105
MSTRG.39418.1	413
MSTRG.39379.1	811
MSTRG.39252.1	316
MSTRG.39347.1	544
MSTRG.38943.1	753
MSTRG.38992.10	862
MSTRG.39584.1	683
MSTRG.39254.1	712
MSTRG.39257.1	686
MSTRG.40161.12	716
MSTRG.39968.4	355
MSTRG.39654.12	849
MSTRG.40161.15	447
MSTRG.39788.2	757
MSTRG.40161.39	460
MSTRG.40161.28	595
MSTRG.40031.1	246
MSTRG.40161.41	675
MSTRG.40215.2	1030
MSTRG.40161.44	473
MSTRG.40197.1	777
MSTRG.40060.1	482
MSTRG.39776.1	693
MSTRG.40290.1	301
MSTRG.40161.11	662
MSTRG.39883.1	232
MSTRG.40248.1	379
MSTRG.39751.1	352
MSTRG.40161.24	548
MSTRG.40161.25	468
MSTRG.40161.21	393
MSTRG.40161.16	393
MSTRG.39853.1	307
MSTRG.39669.1	381
MSTRG.39802.1	1181
MSTRG.40202.1	201
MSTRG.40264.1	1492
MSTRG.39886.1	230
MSTRG.39968.5	341
MSTRG.39879.1	706
MSTRG.39694.1	1401
MSTRG.39983.1	566
MSTRG.39935.1	366
MSTRG.40161.17	420
MSTRG.40082.1	321
MSTRG.39679.1	1113
MSTRG.40247.1	961
MSTRG.40257.1	1480
MSTRG.39763.3	908
MSTRG.40161.8	1018
MSTRG.40161.43	580
MSTRG.39712.1	279
MSTRG.40248.2	222
MSTRG.40186.1	982
MSTRG.40050.1	597
MSTRG.40161.42	1159
MSTRG.40161.29	1066
MSTRG.40161.31	612
MSTRG.40177.1	849
MSTRG.39670.1	630
MSTRG.40161.22	447
MSTRG.39968.1	563
MSTRG.40263.1	478
MSTRG.39781.1	252
MSTRG.40161.18	582
MSTRG.40161.37	643
MSTRG.40161.19	474
MSTRG.39935.2	209
MSTRG.40161.14	507
MSTRG.39793.1	510
MSTRG.40161.3	485
MSTRG.40161.27	576
MSTRG.39970.1	524
MSTRG.39968.3	769
MSTRG.40274.1	274
MSTRG.39987.1	796
MSTRG.39910.1	460
MSTRG.40115.1	272
MSTRG.39968.6	406
MSTRG.39844.1	322
MSTRG.40010.1	224
MSTRG.39755.1	229
MSTRG.39754.1	921
MSTRG.40208.1	485
MSTRG.40161.6	1045
MSTRG.40161.34	315
MSTRG.39845.1	509
MSTRG.39797.1	366
MSTRG.40161.13	981
MSTRG.39801.1	370
MSTRG.40001.2	597
MSTRG.39791.1	373
MSTRG.39965.1	493
MSTRG.40215.3	393
MSTRG.40329.1	1350
MSTRG.40110.1	624
MSTRG.40345.1	733
MSTRG.40288.3	602
MSTRG.40215.1	669
MSTRG.40222.1	498
MSTRG.39654.8	874
MSTRG.39802.3	919
MSTRG.40161.36	537
MSTRG.40161.38	497
MSTRG.40069.1	676
MSTRG.40161.7	991
MSTRG.40221.1	266
MSTRG.40285.1	309
MSTRG.39768.1	201
MSTRG.40161.4	861
MSTRG.40161.26	360
MSTRG.40154.1	367
MSTRG.40161.2	512
MSTRG.40161.35	888
MSTRG.39678.5	291
MSTRG.39808.1	340
MSTRG.39931.1	386
MSTRG.40083.1	492
MSTRG.40002.2	830
MSTRG.40161.33	315
MSTRG.39889.1	437
MSTRG.39763.2	1246
MSTRG.39833.1	567
MSTRG.40330.1	448
MSTRG.39805.1	513
MSTRG.40161.20	555
MSTRG.39836.1	200
MSTRG.40161.32	342
MSTRG.40055.1	218
MSTRG.40143.1	483
MSTRG.39792.1	1316
MSTRG.39765.1	247
MSTRG.40161.1	593
MSTRG.40161.40	352
MSTRG.39742.1	1420
MSTRG.40161.10	851
MSTRG.40057.1	639
MSTRG.39802.4	908
MSTRG.40202.2	379
MSTRG.40161.9	936
MSTRG.40210.1	383
MSTRG.39968.2	552
MSTRG.39712.2	255
MSTRG.40324.1	1211
MSTRG.40161.23	447
MSTRG.40155.1	491
MSTRG.40161.30	985
MSTRG.40090.1	527
MSTRG.39923.2	1750
MSTRG.40331.1	213
MSTRG.40132.1	252
MSTRG.40546.5	594
MSTRG.40380.1	328
MSTRG.40431.1	398
MSTRG.40628.3	795
MSTRG.40428.1	372
MSTRG.40546.19	425
MSTRG.40546.4	633
MSTRG.40383.1	400
MSTRG.40546.23	765
MSTRG.40546.16	419
MSTRG.40546.7	1174
MSTRG.40655.2	245
MSTRG.40570.1	1238
MSTRG.40546.21	376
MSTRG.40546.22	568
MSTRG.40437.1	445
MSTRG.40587.1	815
MSTRG.40384.1	712
MSTRG.40562.1	301
MSTRG.40628.2	846
MSTRG.40594.2	362
MSTRG.40546.2	856
MSTRG.40520.1	456
MSTRG.40430.1	207
MSTRG.40605.1	613
MSTRG.40546.20	478
MSTRG.40611.2	1283
MSTRG.40546.9	813
MSTRG.40611.1	829
MSTRG.40546.15	737
MSTRG.40483.1	563
MSTRG.40444.1	626
MSTRG.40429.1	238
MSTRG.40546.10	1035
MSTRG.40546.6	1204
MSTRG.40546.13	825
MSTRG.40546.11	495
MSTRG.40519.1	239
MSTRG.40546.12	603
MSTRG.40623.1	524
MSTRG.40546.8	757
MSTRG.40555.1	839
MSTRG.40518.1	2103
MSTRG.40586.3	415
MSTRG.40601.1	355
MSTRG.40546.14	1440
MSTRG.40546.17	1120
MSTRG.40546.1	409
MSTRG.40379.1	310
MSTRG.40434.1	214
MSTRG.40469.1	259
MSTRG.40655.1	415
MSTRG.40586.1	432
MSTRG.40546.3	461
MSTRG.40546.18	694
MSTRG.40391.1	321
MSTRG.40615.1	359
MSTRG.40564.1	800
MSTRG.41593.1	382
MSTRG.41162.2	394
MSTRG.41775.1	279
MSTRG.41123.2	309
MSTRG.40844.2	283
MSTRG.40717.1	426
MSTRG.41814.4	371
MSTRG.41300.1	311
MSTRG.41210.1	323
MSTRG.41766.1	276
MSTRG.40844.1	357
MSTRG.41132.1	518
MSTRG.40943.2	395
MSTRG.41169.1	524
MSTRG.41234.1	377
MSTRG.40791.1	548
MSTRG.41737.1	463
MSTRG.41437.1	867
MSTRG.41394.1	1011
MSTRG.41111.2	1352
MSTRG.41448.1	237
MSTRG.41312.1	427
MSTRG.41131.1	498
